stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type
43.338007,,-80.29948,2285,easyGO 2285,Christopher / Wheatland,0
43.340515,,-80.300523,2286,easyGO 2286,Christopher / Myers,0
43.3415,,-80.297702,2287,easyGO 2287,Myers / Lorraine,0
43.429878,,-80.450621,2578,easyGO 2578,Connaught / Franklin,0
43.431368,,-80.454597,2576,easyGO 2576,Fourth / Connaught,0
43.430572,,-80.452806,2577,easyGO 2577,Connaught / Sixth,0
43.434252,,-80.452805,2575,easyGO 2575,Fourth / Kingsway,0
43.437975,,-80.462012,2572,easyGO 2572,King / Rockway Gardens,0
43.434548,,-80.456578,2573,easyGO 2573,First / Eckert,0
43.440959,,-80.469511,2570,easyGO 2570,King / Sydney,0
43.439763,,-80.466372,2571,easyGO 2571,King / Rockway Ctr.,0
43.45926,,-80.435245,2378,easyGO 2378,Lackner / Banbury,0
43.451223,,-80.439905,2379,easyGO 2379,Old Chicopee / Holborn,0
43.45877,,-80.447307,2374,easyGO 2374,Carson / Lorraine,0
43.460125,,-80.448832,2375,easyGO 2375,Carson / Confederation,0
43.461218,,-80.446023,2376,easyGO 2376,Confederation / Amber,0
43.461745,,-80.437253,2377,easyGO 2377,Lorraine / Lackner,0
43.456022,,-80.462377,2370,easyGO 2370,Krug / Eton,0
43.457235,,-80.461087,2371,easyGO 2371,Krug / Sherwood,0
43.458326,,-80.457814,2372,easyGO 2372,Krug / River,0
43.457825,,-80.448255,2373,easyGO 2373,Lorraine / Birkshire,0
43.5119903,,-80.52253964,3593,easyGO 3593,Bridge / Frobisher,0
43.50591,,-80.535415,3592,easyGO 3592,Northland / Frobisher,0
43.423913,,-80.447103,2596,easyGO 2596,Traynor / Wilson,0
43.4527,,-80.55381,3590,easyGO 3590,Fischer-Hallman / Erb,0
43.51495,,-80.49962,3597,easyGO 3597,Path To Angler,0
43.516365,,-80.501177,3596,easyGO 3596,University / Parkwood Manor,0
43.51108,,-80.50092,3595,easyGO 3595,New Bedford / Eastbridge,0
43.510612,,-80.50429,3594,easyGO 3594,New Bedford / Starboard,0
43.510068,,-80.50566,3599,easyGO 3599,New Bedford / Chesapeake,0
43.510665,,-80.504433,3598,easyGO 3598,New Bedford / Starboard,0
43.426813,,-80.452782,2599,easyGO 2599,Wilson / Franklin,0
43.437128,,-80.454733,1876,easyGO 1876,Weber / Ross,0
43.437745,,-80.45874,1877,easyGO 1877,Montgomery / Weber,0
43.43561,,-80.450977,1874,easyGO 1874,Weber / Euler,0
43.436287,,-80.453045,1875,easyGO 1875,Weber / Wilfred,0
43.433647,,-80.444558,1872,easyGO 1872,Weber / Arlington,0
43.434513,,-80.447507,1873,easyGO 1873,Weber / Franklin,0
43.432485,,-80.43931,1870,easyGO 1870,Weber / Kinzie,0
43.433675,,-80.442185,1871,easyGO 1871,Weber / Fergus,0
43.437505,,-80.460237,1878,easyGO 1878,King / Montgomery,0
43.362743,,-80.296988,2118,easyGO 2118,Lauris / Linnwood,0
43.36271,,-80.300677,2119,easyGO 2119,Dundas / Dundas Lane,0
43.37394,,-80.303458,2110,easyGO 2110,Elgin / Galt,0
43.372402,,-80.302885,2111,easyGO 2111,Elgin / Bronson,0
43.370977,,-80.299903,2112,easyGO 2112,Clyde / Mill Creek,0
43.370785,,-80.295112,2113,easyGO 2113,Franklin / Clyde,0
43.367685,,-80.293018,2114,easyGO 2114,470 Franklin Blvd.,0
43.365368,,-80.292183,2115,easyGO 2115,Franklin / Savage,0
43.364393,,-80.292462,2116,easyGO 2116,Hilltop / Franklin,0
43.363898,,-80.29488,2117,easyGO 2117,Hilltop / Alison,0
43.429513,,-80.435175,2622,easyGO 2622,King / Kingsbury,0
43.430618,,-80.43721,2623,easyGO 2623,Weber / Hwy 8 Ramp,0
43.432785,,-80.429758,2620,easyGO 2620,Thaler / Fairway,0
43.428915,,-80.433215,2621,easyGO 2621,King / Morgan,0
43.440142,,-80.446385,2626,easyGO 2626,Franklin / Trafalgar,0
43.441233,,-80.446843,2627,easyGO 2627,Franklin / Kenneth,0
43.436072,,-80.446872,2624,easyGO 2624,Franklin / Prospect,0
43.437875,,-80.445795,2625,easyGO 2625,Franklin / Shuh,0
43.443235,,-80.447703,2628,easyGO 2628,Franklin / Dalewood,0
43.444665,,-80.448343,2629,easyGO 2629,Franklin / Bradley,0
43.494987,,-80.528827,1919,easyGO 1919,King / Hwy 85 Ramp,0
43.491207,,-80.528023,1918,easyGO 1918,King / Manulife,0
43.458968,,-80.505402,3289,easyGO 3289,Moore / Guelph,0
43.45991,,-80.507465,3288,easyGO 3288,Moore / Peltz,0
43.471913,,-80.523932,1911,easyGO 1911,King / Marshall,0
43.470105,,-80.523578,1910,easyGO 1910,King / Elgin,0
43.47604,,-80.52479,1913,easyGO 1913,King / University,0
43.460602,,-80.514108,3284,easyGO 3284,Union / Herbert,0
43.459452,,-80.514837,3283,easyGO 3283,Union / Mary,0
43.458278,,-80.515557,3282,easyGO 3282,Union / King,0
43.457445,,-80.516048,3281,easyGO 3281,Union / Park,0
43.484995,,-80.526667,1916,easyGO 1916,King / Weber,0
43.449055,,-80.566798,3448,easyGO 3448,Erbsville / Erb,0
43.46719272,,-80.56595141,3445,easyGO 3445,Fischer-Hallman / Columbia,0
43.509732,,-80.516098,3444,easyGO 3444,Chesapeake / Spinnaker,0
43.450895,,-80.57024,3447,easyGO 3447,Royal Beech / Erbsville,0
43.455112,,-80.573673,3446,easyGO 3446,Erbsville / Keats Way,0
43.511678,,-80.510272,3443,easyGO 3443,Chesapeake / Seawind,0
43.50671,,-80.508917,3442,easyGO 3442,Chesapeake / Mariner,0
43.486075,,-80.486767,2024,easyGO 2024,Bridle / Dartmoor,0
43.487045,,-80.485708,2025,easyGO 2025,Auburn / Exmoor,0
43.488975,,-80.490265,2026,easyGO 2026,Auburn / Percheron,0
43.49065,,-80.491592,2027,easyGO 2027,Auburn / University,0
43.477923,,-80.484325,2020,easyGO 2020,Lancaster / Lang,0
43.479285,,-80.484325,2021,easyGO 2021,Lancaster / General,0
43.482795,,-80.484398,2022,easyGO 2022,Bridge / Woolwich,0
43.442625,,-80.486487,2751,easyGO 2751,Courtland / Madison,0
43.478745,,-80.508278,2828,easyGO 2828,Lincoln / Margaret,0
43.440708,,-80.505272,2758,easyGO 2758,Highland / Patricia,0
43.440023,,-80.507973,2759,easyGO 2759,Belmont / Highland,0
43.47485662,,-80.4394553,3147,easyGO 3147,Shirley / Hesh,0
43.430723,,-80.525483,2978,easyGO 2978,Highland Hills Mall Terminal,0
43.430587,,-80.525404,2979,easyGO 2979,Highland Hills Mall Terminal,0
43.432938,,-80.488807,3058,easyGO 3058,Highland / Heiman,0
43.43439778,,-80.48724003,3059,easyGO 3059,Heiman / Kehl,0
43.425792,,-80.521238,2972,easyGO 2972,Forest Heights C.I.,0
43.427142,,-80.522302,2973,easyGO 2973,Fischer-Hallman / Summit,0
43.421388,,-80.516335,2970,easyGO 2970,Fischer-Hallman / Greenbrook,0
43.42342,,-80.51881,2971,easyGO 2971,Fischer-Hallman / Mcgarry,0
43.43063,,-80.525534,2976,easyGO 2976,Highland Hills Mall Terminal,0
43.430776,,-80.525639,2977,easyGO 2977,Highland Hills Mall Terminal,0
43.430328,,-80.525318,2974,easyGO 2974,Highland Hills Mall Terminal,0
43.430482,,-80.525418,2975,easyGO 2975,Highland Hills Mall Terminal,0
43.427547,,-80.432882,1043,easyGO 1043,Fairway / King,0
43.428827,,-80.432143,1042,easyGO 1042,Fairway / King,0
43.430213,,-80.431948,1041,easyGO 1041,Fairway / Morgan,0
43.433277,,-80.429143,1040,easyGO 1040,Fairway / Grulke,0
43.424008,,-80.434677,1047,easyGO 1047,Fairway / Walmart,0
43.422838,,-80.440838,1046,easyGO 1046,Fairview Park Terminal,0
43.421823,,-80.439085,1045,easyGO 1045,Fairway / Fairview Park,0
43.422715,,-80.437213,1044,easyGO 1044,Fairway / Wabanaki,0
43.430452,,-80.431652,1049,easyGO 1049,Fairway / Morgan,0
43.428883,,-80.431855,1048,easyGO 1048,Fairway / King,0
43.465643,,-80.44647,1681,easyGO 1681,Natchez / Matthew,0
43.41815,,-80.473332,3027,easyGO 3027,Kingswood / Block Line,0
43.461787,,-80.445658,1683,easyGO 1683,Halifax / Confederation,0
43.463528,,-80.445557,1682,easyGO 1682,Halifax / Natchez,0
43.460782,,-80.439733,1685,easyGO 1685,Lorraine / Heritage,0
43.460242,,-80.442412,1684,easyGO 1684,Confederation / Lorraine,0
43.463475,,-80.431728,1687,easyGO 1687,Keewatin / Glencliffe,0
43.464982,,-80.436105,1686,easyGO 1686,Keewatin / Lackner,0
43.454482,,-80.434392,1689,easyGO 1689,Ottawa / Shaftsbury,0
43.460802,,-80.42782,1688,easyGO 1688,Keewatin / Ottawa,0
43.420845,,-80.475112,3025,easyGO 3025,Kingswood / Gracefield,0
43.421747,,-80.307085,1269,easyGO 1269,Winston / Westbury,0
43.421378,,-80.304445,1268,easyGO 1268,Winston / Gunn,0
43.42788096,,-80.29793995,1263,easyGO 1263,Cooper / Phin,0
43.42968718,,-80.30035497,1262,easyGO 1262,Cooper / Rife,0
43.429325,,-80.304797,1261,easyGO 1261,Rife / Kribs,0
43.42965,,-80.30826,1260,easyGO 1260,Adam / Bergey,0
43.421762,,-80.301917,1267,easyGO 1267,Winston / Karl,0
43.421323,,-80.29779,1266,easyGO 1266,Winston / Darren,0
43.422132,,-80.292838,1265,easyGO 1265,Winston / Cooper,0
43.42558,,-80.293662,1264,easyGO 1264,Cooper / Adler,0
43.461132,,-80.508838,3287,easyGO 3287,Moore / Roger,0
43.43811,,-80.294027,1242,easyGO 1242,Mcmeeken / Werstine,0
43.421432,,-80.48456,3021,easyGO 3021,Kingswood / Lucerne,0
43.462943,,-80.510807,3286,easyGO 3286,Moore / Union,0
43.420998,,-80.485432,3020,easyGO 3020,Strasburg / Kingswood,0
43.462668,,-80.51234,3285,easyGO 3285,Union / Lucan,0
43.437527,,-80.526728,3128,easyGO 3128,Victoria / Fenwick,0
43.436318,,-80.52972,3129,easyGO 3129,Victoria / Fischer-Hallman,0
43.440225,,-80.534303,3122,easyGO 3122,Ingleside / Hazelglen,0
43.481803,,-80.526007,1915,easyGO 1915,King / Columbia,0
43.44074,,-80.527032,3120,easyGO 3120,Victoria Hills Plaza,0
43.44148,,-80.53157,3121,easyGO 3121,Hazelglen / Markwood,0
43.438627,,-80.524195,3126,easyGO 3126,Hazelglen / Victoria,0
43.440447,,-80.528352,3124,easyGO 3124,Dalegrove / Ingleside,0
43.477728,,-80.525157,1914,easyGO 1914,King / Hickory,0
43.361892,,-80.313522,1469,easyGO 1469,Ainslie / Colborne,0
43.487478,,-80.527263,1917,easyGO 1917,King / Blue Springs,0
43.364768,,-80.3143,1465,easyGO 1465,Ainslie / Simcoe,0
43.36981,,-80.317463,1464,easyGO 1464,Galt C.I.,0
43.359987,,-80.313678,1467,easyGO 1467,Ainslie / Dickson,0
43.362708,,-80.314153,1466,easyGO 1466,Ainslie / Park Hill,0
43.379808,,-80.319585,1461,easyGO 1461,Hespeler / Wilmot,0
43.381163,,-80.319957,1460,easyGO 1460,Hespeler / Wauchope,0
43.372382,,-80.318462,1463,easyGO 1463,Water / Augusta,0
43.377242,,-80.319012,1462,easyGO 1462,Hespeler / Jaffray,0
43.417515,,-80.324265,1317,easyGO 1317,Heritage Bible College,0
43.416512,,-80.321533,1316,easyGO 1316,The Holiday Inn,0
43.417205,,-80.31662,1315,easyGO 1315,Jacob Hespeler S.S.,0
43.417987,,-80.31196,1314,easyGO 1314,Holiday Inn / Cheval,0
43.421783,,-80.31037,1313,easyGO 1313,Franklin / Winston,0
43.424335,,-80.310203,1312,easyGO 1312,Franklin / Thomas,0
43.42910151,,-80.30965272,1310,easyGO 1310,Franklin / Shamrock,0
43.394842,,-80.316672,1319,easyGO 1319,Conestoga Transit Garage,0
43.392683,,-80.315282,1318,easyGO 1318,Conestoga / Lena,0
43.439785,,-80.531192,3123,easyGO 3123,Ingleside / Ingleside Place,0
43.47479787,,-80.57253968,3949,easyGO 3949,Laurelwood / Bearinger,0
43.41401146,,-80.37997156,3940,easyGO 3940,Cherry Blossom / Saltsman,0
43.4086877,,-80.37319514,3941,easyGO 3941,Fountain / A.T.S.,0
43.40383777,,-80.37029467,3942,easyGO 3942,Fountain / Marmel,0
43.4721483,,-80.53571033,3943,easyGO 3943,University / Phillip,0
43.45283952,,-80.498498,3944,easyGO 3944,Victoria,0
43.47315584,,-80.53291488,3945,easyGO 3945,University / Sunview,0
43.41324271,,-80.37458571,3946,easyGO 3946,Fountain / Cherry Blossom,0
43.47474473,,-80.53843407,3947,easyGO 3947,Phillip / U.W.,0
43.44868142,,-80.55003257,1992,easyGO 1992,Fischer-Hallman / Thorndale,0
43.441147,,-80.498968,2756,easyGO 2756,Highland / Queen,0
43.441318,,-80.502043,2757,easyGO 2757,Highland / West,0
43.445883,,-80.493352,2754,easyGO 2754,Queen / Courtland,0
43.442465,,-80.496753,2755,easyGO 2755,Queen / Homewood,0
43.450037,,-80.572765,1981,easyGO 1981,Erbsville / Chablis,0
43.44412,,-80.489182,2752,easyGO 2752,Courtland / Peter,0
43.44524,,-80.491145,2753,easyGO 2753,Courtland / Benton,0
43.441398,,-80.484513,2750,easyGO 2750,Courtland / Stirling,0
43.484315,,-80.486892,2023,easyGO 2023,Bridge / Bridgeport P.S.,0
43.45524,,-80.545303,1997,easyGO 1997,Erb / Amos,0
43.459177,,-80.480408,2324,easyGO 2324,Victoria / Chestnut,0
43.450743,,-80.51638,2692,easyGO 2692,545 Belmont Ave.,0
43.35311694,,-80.29765853,2299,easyGO 2299,South / Chalmers,0
43.356437,,-80.296402,2298,easyGO 2298,Elgin / Main,0
43.421602,,-80.440085,3614,easyGO 3614,Fairway / Fairview Park Mall,0
43.441378,,-80.47277,3616,easyGO 3616,Ottawa,0
43.441487,,-80.4727,3617,easyGO 3617,Ottawa,0
43.348497,,-80.289428,2293,easyGO 2293,Champlain / Bakersfield,0
43.34672,,-80.288238,2292,easyGO 2292,Franklin / Copperfield,0
43.34378,,-80.287082,2291,easyGO 2291,Franklin / Myers,0
43.342993,,-80.288967,2290,easyGO 2290,Myers / Franklin,0
43.354412,,-80.295585,2297,easyGO 2297,Elgin / Elliott,0
43.351428,,-80.294362,2295,easyGO 2295,Elgin / Woolley,0
43.348058,,-80.291935,2294,easyGO 2294,Champlain / Elgin,0
43.441945,,-80.471873,2569,easyGO 2569,King / Ottawa,0
43.442843,,-80.47391,2568,easyGO 2568,King / Borden,0
43.44922,,-80.487815,2561,easyGO 2561,King / Benton,0
43.44898,,-80.492063,2560,easyGO 2560,Charles St. Terminal,0
43.449871,,-80.489391,2562,easyGO 2562,King / Queen,0
43.446092,,-80.480918,2565,easyGO 2565,King / Cameron,0
43.447428,,-80.483587,2564,easyGO 2564,King / Cedar,0
43.444307,,-80.477213,2567,easyGO 2567,King / Stirling,0
43.455598,,-80.463872,2369,easyGO 2369,Krug / Cambridge,0
43.453692,,-80.46219,2368,easyGO 2368,Smithson / Belleview,0
43.452555,,-80.46481,2367,easyGO 2367,Becker / Belleview,0
43.45438199,,-80.46747834,2366,easyGO 2366,Krug / Becker,0
43.453898,,-80.468453,2365,easyGO 2365,Krug / Dumfries,0
43.453255,,-80.470418,2364,easyGO 2364,Krug / Melrose,0
43.452652,,-80.472286,2363,easyGO 2363,Krug / East,0
43.451868,,-80.474492,2362,easyGO 2362,Krug / Lydia,0
43.450968,,-80.47711,2361,easyGO 2361,Krug / Samuel,0
43.450328,,-80.478952,2360,easyGO 2360,Krug / Rose,0
43.42873,,-80.446709,2587,easyGO 2587,Connaught / Woodhaven,0
43.427895,,-80.444783,2586,easyGO 2586,Traynor / Connaught,0
43.425622,,-80.445195,2585,easyGO 2585,Greenfield / Traynor,0
43.424723,,-80.441527,2584,easyGO 2584,Greenfield / Kingsway,0
43.424524,,-80.441429,2583,easyGO 2583,Greenfield / Kingsway,0
43.425585,,-80.445473,2582,easyGO 2582,Greenfield / Traynor,0
43.427825,,-80.444893,2581,easyGO 2581,Traynor / Connaught,0
43.428527,,-80.44637,2580,easyGO 2580,Connaught / Woodhaven,0
43.374147,,-80.31965,1612,easyGO 1612,Coronation / Grandview,0
43.430047,,-80.45084,2589,easyGO 2589,Connaught / Franklin,0
43.41229,,-80.452637,1861,easyGO 1861,Bleams / Otonabee,0
43.412632,,-80.450107,1860,easyGO 1860,Bleams / Manitou,0
43.408783,,-80.466692,1863,easyGO 1863,Bleams / Century Hill,0
43.410487,,-80.459917,1862,easyGO 1862,Bleams / Homer Watson,0
43.411057,,-80.476065,1865,easyGO 1865,Strasburg / Old Country,0
43.5434,,-80.5479,3729,easyGO 3729,Sawmill / Arthur,0
43.435477,,-80.433197,1867,easyGO 1867,Kinzie / Thaler,0
43.434148,,-80.431113,1866,easyGO 1866,Thaler / Fairway,0
43.3996,,-80.4842,3724,easyGO 3724,825 Trillium Dr.,0
43.4426,,-80.4159,3725,easyGO 3725,Fairway / Lackner,0
43.4433,,-80.4151,3726,easyGO 3726,Lackner / Fairway,0
43.5103,,-80.543,3727,easyGO 3727,King / Martin Grove,0
43.4562,,-80.5145,3720,easyGO 3720,Park / Mt. Hope,0
43.4001,,-80.4847,3723,easyGO 3723,860 Trillium Dr.,0
43.465173,,-80.584187,1106,easyGO 1106,Erbsville / Willowwood,0
43.376767,,-80.305702,2109,easyGO 2109,Elgin / Winter,0
43.37845,,-80.306377,2108,easyGO 2108,Elgin / Avenue,0
43.376517,,-80.316632,2103,easyGO 2103,Elmwood / Brooklyne,0
43.374737,,-80.313247,2102,easyGO 2102,Elmwood / Jarvis,0
43.373232,,-80.310385,2101,easyGO 2101,Elmwood / Brock,0
43.371253,,-80.306917,2100,easyGO 2100,Moscrip / Bronson,0
43.41396853,,-80.47756831,2105,easyGO 2105,Strasburg / Forest Glen Plaza,0
43.37835,,-80.31090776,2104,easyGO 2104,Avenue / Gail,0
43.451068,,-80.471668,2639,easyGO 2639,East / Cameron,0
43.449063,,-80.470335,2638,easyGO 2638,East / Stirling,0
43.444333,,-80.467003,2635,easyGO 2635,Ottawa / Weber,0
43.44495,,-80.465235,2634,easyGO 2634,Ottawa / Mckenzie,0
43.446452,,-80.469085,2637,easyGO 2637,The Aud,0
43.445605,,-80.470695,2636,easyGO 2636,Weber / Borden,0
43.447863,,-80.450372,2631,easyGO 2631,Franklin / Ottawa,0
43.446487,,-80.44947,2630,easyGO 2630,Franklin / Dreger,0
43.447692,,-80.458715,2633,easyGO 2633,Ottawa / Nottingham,0
43.448212,,-80.45296,2632,easyGO 2632,Ottawa / Dreger,0
43.440101,,-80.295513,1241,easyGO 1241,Melran / Alderson,0
43.373417,,-80.286378,1536,easyGO 1536,Clyde / Dobbie,0
43.392573,,-80.339807,3430,easyGO 3430,Mary / Bishop,0
43.498383,,-80.552443,3432,easyGO 3432,Golden Eagle / Northlake,0
43.499223,,-80.554127,3433,easyGO 3433,Northlake / Mayview,0
43.475557,,-80.50052,3434,easyGO 3434,Bluevale C.I. 3,0
43.475617,,-80.500323,3435,easyGO 3435,Bluevale C.I. 2,0
43.475664,,-80.5002,3436,easyGO 3436,Bluevale C.I. 1,0
43.424838,,-80.459972,2741,easyGO 2741,Vanier / Shelley,0
43.423453,,-80.458512,2740,easyGO 2740,Vanier / Vanier Pk.,0
43.428358,,-80.464518,2743,easyGO 2743,Walton / Vanier,0
43.427403,,-80.462762,2742,easyGO 2742,Vanier / Erie,0
43.432857,,-80.471753,2745,easyGO 2745,Courtland / Carwood,0
43.42783,,-80.466003,2744,easyGO 2744,Walton / Kipling,0
43.437218,,-80.477357,2747,easyGO 2747,Courtland / Ottawa,0
43.435762,,-80.475038,2746,easyGO 2746,Courtland / Sydney,0
43.440023,,-80.482263,2749,easyGO 2749,Courtland / Palmer,0
43.43833552,,-80.47927682,2748,easyGO 2748,Courtland / Borden,0
43.505638,,-80.503407,2039,easyGO 2039,Eastbridge / Windjammer,0
43.508662,,-80.500663,2038,easyGO 2038,Path To St. Luke,0
43.365943,,-80.288943,1531,easyGO 1531,55 Savage Dr.,0
43.364967,,-80.291768,1530,easyGO 1530,Franklin / Savage,0
43.427858,,-80.297755,1247,easyGO 1247,Cooper / Ellis,0
43.462708,,-80.510397,3236,easyGO 3236,Moore / Union,0
43.46303,,-80.511908,3237,easyGO 3237,Union / Lucan,0
43.40380014,,-80.33208362,3544,easyGO 3544,777 Industrial Rd.,0
43.407048,,-80.333163,3545,easyGO 3545,Industrial / Eagle,0
43.408218,,-80.295728,3546,easyGO 3546,Sheldon / Thompson,0
43.404702,,-80.310327,3547,easyGO 3547,180 Sheldon Dr.,0
43.43098304,,-80.31126755,3540,easyGO 3540,Queen / Adam,0
43.440022,,-80.313213,3541,easyGO 3541,Guelph / Milton,0
43.432588,,-80.29392,3542,easyGO 3542,Kerwood / Housler,0
43.410883,,-80.311593,3543,easyGO 3543,Pinebush / Wayne,0
43.461723,,-80.509325,3235,easyGO 3235,Moore / Roger,0
43.461153,,-80.5329,1964,easyGO 1964,Erb / Beverley,0
43.46018,,-80.535143,1965,easyGO 1965,Erb / Dietz,0
43.460439,,-80.514335,3238,easyGO 3238,Union / Herbert,0
43.410617,,-80.513898,2965,easyGO 2965,Wilderness / Pine Martin,0
43.41264,,-80.51693,2964,easyGO 2964,Ottawa / Wilderness,0
43.411203,,-80.509642,2967,easyGO 2967,Activa / Bush Clover,0
43.379688,,-80.3289,1615,easyGO 1615,Cambridge Memorial Hospital,0
43.406932,,-80.51882,2961,easyGO 2961,David Bergey / Peach Blossom,0
43.405712,,-80.51839,2960,easyGO 2960,David Bergey / Peach Blossom,0
43.411662,,-80.519825,2963,easyGO 2963,Path To Watercress,0
43.410383,,-80.521995,2962,easyGO 2962,David Bergey / Ottawa,0
43.403457,,-80.485038,1780,easyGO 1780,Mcintyre / Trillium,0
43.401057,,-80.485467,1781,easyGO 1781,Trillium / Washburn,0
43.398945,,-80.482102,1782,easyGO 1782,Trillium / Natural Area,0
43.39894,,-80.477368,1783,easyGO 1783,680 Trillium Dr.,0
43.41657,,-80.51087,2969,easyGO 2969,Fischer-Hallman / Ottawa,0
43.413305,,-80.50862803,2968,easyGO 2968,Activa / Grey Fox,0
43.401607,,-80.466172,1786,easyGO 1786,Trillium / Shoemaker,0
43.375533,,-80.321978,1613,easyGO 1613,Coronation / Goldie,0
43.423242,,-80.481777,3049,easyGO 3049,Kingswood / Flint,0
43.421997,,-80.478115,3048,easyGO 3048,Kingswood / Alpine,0
43.463217,,-80.528128,1962,easyGO 1962,Erb / Wells,0
43.414235,,-80.468332,3041,easyGO 3041,Country Hill / Four Seasons,0
43.410957,,-80.466785,3040,easyGO 3040,Country Hill / Martinglen,0
43.415473,,-80.474433,3043,easyGO 3043,Country Hill / Cedarhill,0
43.414275,,-80.470423,3042,easyGO 3042,Country Hill / Coach Hill,0
43.418392,,-80.473393,3045,easyGO 3045,Kingswood / Block Line,0
43.41702,,-80.475477,3044,easyGO 3044,Country Hill / Block Line,0
43.421325,,-80.475512,3047,easyGO 3047,Kingswood / Gracefield,0
43.41922,,-80.47467,3046,easyGO 3046,Kingswood / Selkirk,0
43.460542,,-80.466342,1078,easyGO 1078,Frederick / Ethel,0
43.460068,,-80.467853,1079,easyGO 1079,Frederick / Bruce,0
43.461923,,-80.461955,1076,easyGO 1076,Frederick / River,0
43.373213,,-80.285338,1535,easyGO 1535,Dobbie / Clyde,0
43.458802,,-80.45486,1074,easyGO 1074,River / Manchester,0
43.45949,,-80.459002,1075,easyGO 1075,River / Islington,0
43.453358,,-80.445827,1072,easyGO 1072,River / Path To Secord,0
43.457685,,-80.45041,1073,easyGO 1073,River / Halliwell,0
43.449525,,-80.443333,1070,easyGO 1070,River / Stanley Park Mall,0
43.451408,,-80.444552,1071,easyGO 1071,River / Ottawa,0
43.470897,,-80.44066,1678,easyGO 1678,Lackner / Victoria,0
43.470813,,-80.44442,1679,easyGO 1679,Victoria / Smetana,0
43.463098,,-80.430055,1674,easyGO 1674,Keewatin / Stanmore,0
43.463783,,-80.432567,1675,easyGO 1675,Keewatin / Dunnigan,0
43.465118,,-80.436453,1676,easyGO 1676,Keewatin / Lackner,0
43.468475,,-80.438675,1677,easyGO 1677,Path To Georgian,0
43.452812,,-80.438582,1670,easyGO 1670,Ottawa / Montcalm,0
43.453983,,-80.435153,1671,easyGO 1671,Ottawa / Mcgee,0
43.457883,,-80.4312,1672,easyGO 1672,Ottawa / Lackner,0
43.461025,,-80.4278,1673,easyGO 1673,Keewatin / Ottawa,0
43.475522,,-80.544382,1094,easyGO 1094,Columbia / U.W. Optometry,0
43.47316,,-80.550983,1096,easyGO 1096,Columbia / Village 1,0
43.471577,,-80.55539,1097,easyGO 1097,Columbia / Ron Eydt Village,0
43.469288,,-80.538617,1090,easyGO 1090,University / Seagram,0
43.476818,,-80.5408,1093,easyGO 1093,Columbia / Phillip,0
43.470135,,-80.559598,1098,easyGO 1098,Columbia / Old Post,0
43.46958789,,-80.56111218,1099,easyGO 1099,Columbia / Beechlawn,0
43.42635,,-80.543892,3135,easyGO 3135,Bankside / Westforest,0
43.391738,,-80.35012,1623,easyGO 1623,King / Montrose,0
43.42789,,-80.53791,3137,easyGO 3137,Bankside / Bankside Pk.,0
43.426697,,-80.540788,3136,easyGO 3136,Path To Highland,0
43.43436,,-80.535575,3131,easyGO 3131,Path To Wexford,0
43.435092,,-80.533263,3130,easyGO 3130,Victoria / Stoke,0
43.430573,,-80.543997,3133,easyGO 3133,Westforest / Hidden Creek,0
43.433322,,-80.539823,3132,easyGO 3132,Victoria / Westforest,0
43.4308,,-80.5337,3139,easyGO 3139,Bankside / Eastforest,0
43.42893,,-80.535682,3138,easyGO 3138,Bankside / Bankside Cres.,0
43.367997,,-80.283285,1533,easyGO 1533,Dobbie / Savage,0
43.402607,,-80.346813,1418,easyGO 1418,Concession / Garden,0
43.400042,,-80.346013,1419,easyGO 1419,Concession / Dolph,0
43.391403,,-80.36447,1410,easyGO 1410,Rose / Argyle,0
43.393058,,-80.363097,1411,easyGO 1411,Argyle / Vine,0
43.394632,,-80.36156,1412,easyGO 1412,Argyle / Hamilton,0
43.394138,,-80.36024,1413,easyGO 1413,Hamilton / Westminster,0
43.395654,,-80.358511,1414,easyGO 1414,Westminster / King,0
43.396587,,-80.357615,1415,easyGO 1415,Westminster / Duke,0
43.3986,,-80.35565,1416,easyGO 1416,Westminster / Lawrence,0
43.404625,,-80.347618,1417,easyGO 1417,Eagle / Speedsville,0
43.394793,,-80.329235,1322,easyGO 1322,Industrial / Bishop,0
43.396502,,-80.329762,1323,easyGO 1323,1367 Industrial Rd.,0
43.395937,,-80.320837,1320,easyGO 1320,Bishop / Collier-Macmillan,0
43.39499,,-80.325757,1321,easyGO 1321,Bishop / Hespeler,0
43.409082,,-80.321437,1326,easyGO 1326,Pinebush / Smartcentre,0
43.409917,,-80.3169,1327,easyGO 1327,Pinebush / High Ridge,0
43.402378,,-80.33158,1324,easyGO 1324,Industrial / Langs,0
43.407613,,-80.329882,1325,easyGO 1325,Eagle / Hespeler,0
43.412682,,-80.30126,1329,easyGO 1329,Pinebush / Balmoral,0
43.424602,,-80.316617,1256,easyGO 1256,Winston / Edward,0
43.42183,,-80.310213,1257,easyGO 1257,Franklin / Winston,0
43.423247,,-80.32423,1254,easyGO 1254,Queen / Shepherd,0
43.426565,,-80.318583,1255,easyGO 1255,Winston / Queen,0
43.427548,,-80.318845,1252,easyGO 1252,Queen / Winston,0
43.422573,,-80.325145,1253,easyGO 1253,Queen / Shepherd,0
43.431183,,-80.311242,1250,easyGO 1250,Queen / Adam,0
43.429298,,-80.31529,1251,easyGO 1251,Queen / Harvey,0
